name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,nuc_sites,MCA_values,cm5,split
370d8d8fcfd2ef8fc3d3d33db9241efa,True,-3810849.723220434,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,142.4262588378042,"[ 0.28366 -0.46852 -0.13614 -0.11438  0.       0.64261  0.       0.
  0.28083  0.14442  0.      -0.04657  0.13749  0.       0.       0.
  0.      -0.59209 -0.27445  0.       0.       0.       0.       0.
  0.       0.      -0.43339 -0.08581  0.       0.       0.       0.
  0.       0.       0.       0.12802  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
371210318b33b1996abcb7a237576b3f,True,-4222693.544070094,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,254.31824836693704,"[-0.1084   0.10729 -0.0768   0.10316  0.      -0.14388 -0.10232  0.
 -0.10239  0.10056  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.00706  0.11552  0.       0.
  0.       0.       0.10019  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
371625fc75371ad1f8715f08773ebb22,True,-3564481.75662011,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,388.109739439562,"[-0.61372  0.45614  0.39806  0.       0.      -0.69736 -0.0422   0.
 -0.5883   0.10356  0.       0.       0.       0.       0.       0.
  0.       0.03442  0.45024  0.      -0.1025   0.23414  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37179f785351932de603a58bcf246c21,True,-3749915.626010893,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,231.9460256365128,"[-0.01613 -0.15388 -0.09218 -0.09256  0.       0.13285  0.11328  0.10763
 -0.09061  0.09087  0.      -0.09066  0.09305  0.       0.       0.
  0.      -0.69385  0.33364  0.15767  0.       0.       0.       0.
  0.       0.      -0.01161  0.08984  0.       0.       0.       0.
  0.       0.       0.       0.09227  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37251ed3c01560cca55ed9f49396896c,True,-4811088.287946702,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,306.3792521096766,"[-0.67206  0.57412  0.20459  0.45552  0.      -0.62091 -0.18036  0.
 -0.10249 -0.08747  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.02811  0.13142  0.11234  0.
  0.       0.       0.06367  0.13803  0.      -0.08808  0.13732  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
372bcf5b7044140f64b6e3b52e93335c,True,-2193245.556615381,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,278.89212572947145,"[-0.61402  0.57365  0.       0.       0.      -0.49884 -0.02783  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.42064 -0.03618  0.      -0.06496 -0.07451  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
373561ebc38f43f8a2e0b77a898d6cfe,True,-4304181.284961322,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,256.5228015501052,"[-0.08538  0.0237  -0.14465  0.10681  0.      -0.02559  0.20085  0.
  0.27141  0.11039  0.       0.       0.       0.       0.       0.
  0.       0.49255  0.       0.      -0.5843  -0.13893  0.       0.
  0.       0.      -0.52439  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
374007452e6392f15a8c99f3a5971adc,True,-2051165.724200227,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,295.5065124901012,"[-0.10097  0.23943 -0.07988  0.10176  0.      -0.59822 -0.05486  0.
 -0.09519  0.09534  0.       0.       0.       0.       0.       0.
  0.       0.46363  0.       0.       0.458   -0.08255  0.       0.
  0.       0.       0.0971   0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
3750a9df4cde25e7b52de0594ca199ca,True,-2219477.75046467,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,454.803602441214,"[-0.61912  0.02766  0.03221  0.02918  0.       0.12015  0.10809  0.09592
 -0.168    0.08976  0.0893  -0.16818  0.09009  0.08799  0.       0.
  0.      -0.52197  0.1081   0.10603  0.       0.       0.       0.
  0.       0.      -0.15247  0.08571  0.08536  0.       0.       0.
  0.       0.       0.       0.08589  0.08514  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
3771ccf18f8fd0c13c1812667678632f,True,-9829968.45497862,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,18,276.44611585885286,"[ 0.03632 -0.06326 -0.09516 -0.09147  0.       0.       0.       0.
 -0.07482  0.10662  0.      -0.11763  0.10627  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.22796  0.27634  0.       0.       0.       0.
  0.       0.       0.       0.11773  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
378783b15c290447a4607a485035c24e,True,-4311759.7780907685,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,332.6120355911553,"[-0.08118  0.42386  0.0442   0.12688  0.      -0.54674 -0.59892  0.
 -0.07147 -0.17298  0.      -0.5693   0.112    0.09508  0.       0.
  0.       0.02984  0.01479  0.       0.32299  0.       0.       0.
  0.       0.       0.33456  0.       0.       0.24456  0.11501  0.10586
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
378927b19e184cbd68480ab5c18d3d4d,True,-3225117.4609681745,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,212.6106394361705,"[-0.07577 -0.00244 -0.08246  0.11324  0.      -0.09117  0.3369   0.
 -0.0102   0.11057  0.       0.       0.       0.       0.       0.
  0.       0.10658  0.1149   0.      -0.46469  0.       0.       0.
  0.       0.       0.03674  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
379025ae54fb0a7949155e89ad296a0a,True,-4298572.127746369,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,295.0771593023092,"[-0.10123  0.18648 -0.0902   0.11743  0.      -0.67018 -0.02754  0.
 -0.09718  0.09245  0.       0.       0.       0.       0.       0.
  0.       0.57774  0.44845  0.      -0.23792 -0.09638  0.       0.
  0.       0.       0.09252  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
379e0fa494a9c8542d8887c223071df7,True,-4704776.026197772,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,236.4066180475056,"[-0.03748  0.48613  0.02666  0.       0.      -0.64205 -0.58962  0.
 -0.23477  0.09213  0.       0.       0.       0.       0.       0.
  0.       0.5667   0.46016  0.       0.       0.       0.       0.
  0.       0.       0.10345  0.10275  0.10219  0.10429  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37a3ea377637323879d244ee4b614e28,True,-5314741.388708083,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,9,310.528092706576,"[-0.67083  0.56699  0.18733  0.44395  0.      -0.6352  -0.05797  0.
 -0.09513 -0.11266  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.0784  -0.07941  0.       0.
  0.       0.      -0.11028  0.12244  0.      -0.10903  0.10735  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37bb829da66acbc5f186adf38170f08c,True,-3849204.13904961,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,306.122950846795,"[-0.12637  0.25306 -0.11283  0.09967  0.      -0.75894 -0.14664  0.
  0.17435  0.09527  0.       0.       0.       0.       0.       0.
  0.       0.55881  0.       0.      -0.11555  0.10029  0.       0.
  0.       0.      -0.57349  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37c9f6ca27dbeccbbf6f31e18a27944a,True,-4721854.066800232,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,7,228.42851265426725,"[-0.10676  0.23447 -0.11446  0.12713  0.      -0.28905  0.08003  0.
  0.21364  0.11914  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.09945 -0.11709  0.       0.
  0.       0.      -0.57458  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37dd4cb0ef2fb1a54d0a1d895a75211e,True,-2376620.6863903296,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,321.47072049835697,"[-0.11336 -0.08099 -0.08425  0.08947  0.      -0.14906  0.09069  0.
 -0.12859  0.08959  0.       0.       0.       0.       0.       0.
  0.       0.27169  0.10025  0.       0.       0.       0.       0.
  0.       0.       0.10223  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
37e0941c1e9d51f5d7780c0207c65015,True,-3060288.7446191167,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,11,310.86696593044326,"[-0.12114  0.23121 -0.04655  0.11131  0.      -0.89686 -0.09959  0.
 -0.07417  0.11159  0.       0.       0.       0.       0.       0.
  0.       0.4567   0.4564   0.      -0.03655  0.11753  0.       0.
  0.       0.       0.41044  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37f192b5e0f20adb8862c2f0f0c036ea,True,-4826565.6453760825,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,185.7898228270933,"[ 0.25125 -0.25921  0.2541  -0.09269  0.       0.       0.       0.
 -0.25738 -0.09847  0.       0.06751  0.15693  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.      -0.06878  0.14974  0.
  0.       0.       0.       0.63504  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
37fb50650224deb49407ce6c40b433eb,True,-4667766.450716932,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,25,254.11831658054143,"[-0.12312  0.06619  0.25817  0.1447   0.       0.64699 -0.08166  0.
 -0.50414  0.26446  0.       0.       0.       0.       0.       0.
  0.      -0.4707  -0.47956 -0.61433 -0.14046  0.13109  0.       0.
  0.       0.       0.03763  0.       0.      -0.49873  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
380246d80ca82aa3ac39f01a8b9de1c5,True,-3188586.745986591,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,66.94561558589339,"[ 0.51286 -0.44815 -0.55536 -0.10671  0.       0.23203  0.       0.
  0.20227  0.       0.      -0.02458  0.14507  0.       0.       0.
  0.       0.26972 -0.1011   0.       0.       0.       0.       0.
  0.       0.       0.06495  0.15019  0.       0.       0.       0.
  0.       0.       0.       0.15032  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
380417b032a83442da6343e23aaac010,True,-2789305.9539699624,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,115.40926490537822,"[ 0.39345 -0.56489 -0.56459  0.10536  0.       0.24599  0.       0.
  0.18214  0.       0.       0.       0.       0.       0.       0.
  0.       0.2247  -0.1083   0.       0.       0.       0.       0.
  0.       0.       0.10126  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
3806cf8478deacf6fd97e9c546647c95,True,-4543410.743028778,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,335.17528451792896,"[-0.65215  0.55474  0.       0.       0.      -0.53455 -0.17424  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.03609  0.02342  0.      -0.1374   0.11669  0.11605  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
3809c573fd3cde3bd9dfd2280f26a661,True,-3597626.0443225726,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,384.5183711554855,"[-0.61668  0.3347   0.19792  0.       0.      -0.07058 -0.17225  0.
 -0.10665  0.04481  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.45496  0.39801  0.       0.
  0.       0.      -0.0975   0.09688  0.      -0.10242  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
38170bee3ca9bfb9820b059b98cdcd6b,True,-4805891.061130808,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,242.83124163001776,"[-0.12294  0.10241  0.10795  0.11124  0.      -0.12115 -0.0295   0.
 -0.13145 -0.10851  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.08222 -0.0812   0.       0.
  0.       0.       0.       0.       0.       0.10761  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
3819d29a8c1ff1abcf4319e239bb4953,True,-3107422.6887273216,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,369.6096821669489,"[ 0.11822 -0.5842   0.43871  0.41148  0.       0.32743  0.       0.
 -0.52001 -0.65364  0.      -0.45487 -0.64864  0.       0.       0.
  0.       0.11882  0.       0.       0.       0.       0.       0.
  0.       0.       0.04129 -0.0347   0.       0.63201  0.       0.
  0.       0.       0.       0.02594  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
381af59f5706d376d983aeacc402df0c,True,-2918917.902483113,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,256.8812609994784,"[ 0.1479  -0.5779   0.44705  0.41934  0.       0.34558  0.       0.
 -0.66886 -0.57403  0.      -0.58215 -0.63432  0.       0.       0.
  0.       0.13226  0.       0.       0.       0.       0.       0.
  0.       0.       0.7394   0.46769  0.       0.38292  0.       0.
  0.       0.       0.       0.       0.       0.       0.48789  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
3820e1806beb932ea4dead92db9e052d,True,-6141961.588263949,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,175.27062772307545,"[-0.12199  0.09703  0.       0.       0.      -0.03226 -0.12141  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.12795 -0.06399  0.       0.10871  0.11445  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
