nuc_prod_name,nuc_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
a0a171174cd5740b576c67476b46670b_nuc_4,CC1C=C(Nc2ccc(Cl)cc2)C(Cl)=C[C+]1NC(=O)c1cc([N+](=O)[O-])ccc1O,[H]Oc1c([H])c([H])c([N+](=O)[O-])c([H])c1C(=O)N([H])[C+]1C([H])=C(Cl)C(N([H])c2c([H])c([H])c(Cl)c([H])c2[H])=C([H])C1([H])C([H])([H])[H],1,True,True
466aa544b130e2569f1fddc230f08343_nuc_0,CC1C=CC(Cn2cc(CSc3nnc(-c4ccccc4)o3)nn2)=C[CH+]1,[H]C1=C([H])C([H])(C([H])([H])[H])[C+]([H])C([H])=C1C([H])([H])n1nnc(C([H])([H])Sc2nnc(-c3c([H])c([H])c([H])c([H])c3[H])o2)c1[H],1,True,True
4082ca29c6661165cbbc758c520392fe_nuc_27,CC1C(NC(=O)COCc2cc(-c3ccc(F)cc3)on2)=CC=C[C+]1C(F)(F)F,[H]C1=C([H])[C+](C(F)(F)F)C([H])(C([H])([H])[H])C(N([H])C(=O)C([H])([H])OC([H])([H])c2noc(-c3c([H])c([H])c(F)c([H])c3[H])c2[H])=C1[H],1,True,True
261fbc6a3da2e633dce2c033658cdc31_nuc_14,Cc1ccccc1S(=O)(=O)NC(=O)NC1(C)[N+]C=C(Br)S1,[H]C1=C(Br)SC(N([H])C(=O)N([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])(C([H])([H])[H])[N+]1,1,False,False
7070ddb4e9ddf771b6ddf5ad48051c2a_nuc_2,C[O+]=S(C)(=O)c1ccc(-n2cncc2-c2ccc(F)cc2F)cc1,[H]c1nc([H])n(-c2c([H])c([H])c(S(=O)(=[O+]C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c1-c1c([H])c([H])c(F)c([H])c1F,1,True,True
4b9dca7b3f4d6efa02685e85f306a89e_nuc_15,CC1[CH+]SC(c2cscn2)=C1NC(=O)Cc1cccc2cnccc12,[H]c1nc(C2=C(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c4c([H])nc([H])c([H])c34)C([H])(C([H])([H])[H])[C+]([H])S2)c([H])s1,1,True,True
b9a0a96e67e7c9aa737c3c72422aaecf_nuc_13,CC1C=CC(C2CC3(N(C)C)CCN(C)C2C(c2ccccc2)C3)=C[CH+]1,[H]C1=C([H])C([H])(C([H])([H])[H])[C+]([H])C([H])=C1C1([H])C([H])([H])C2(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])C2([H])[H],1,True,True
fb9325cd857754f4db252c8b3712015f_nuc_14,Cc1ccc(OCCNS(=O)(=O)C2=CC(C)[C+](N3CCCC3=O)C=C2)cc1,[H]C1=C([H])[C+](N2C(=O)C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])=C1S(=O)(=O)N([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],1,True,True
a7ac4d083392f6f2ea3fe25f0a2fb4d0_nuc_0,C[O+]=C1CS/C(=C\[N+](=O)[O-])N1c1ccccc1,[H]/C(=C1/SC([H])([H])C(=[O+]C([H])([H])[H])N1c1c([H])c([H])c([H])c([H])c1[H])[N+](=O)[O-],1,True,True
4f300a7e81e53c5b4ccec23fa6a19323_nuc_10,CC1(n2cc(F)cn2)C=C(c2cc(Cl)cc(C#N)c2)N=C[N+]1,[H]C1=NC(c2c([H])c(Cl)c([H])c(C#N)c2[H])=C([H])C(n2nc([H])c(F)c2[H])(C([H])([H])[H])[N+]1,1,False,False
2a22dbd01db2028b2ff06319e8d82beb_nuc_1,C[N+](C)(C)CCc1cccc2[nH]c(-c3nc(CCCN4CCCC4)no3)cc12,[H]c1c([H])c([H])c2c(c([H])c(-c3nc(C([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])no3)n2[H])c1C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],1,True,True
e6c17c25865c3643bf1769ed9ad904fc_nuc_6,CC1=CC=C[CH+]C1(C)n1c(C)nc2sccc2c1=O,[H]C1=C([H])[C+]([H])C(n2c(C([H])([H])[H])nc3sc([H])c([H])c3c2=O)(C([H])([H])[H])C(C([H])([H])[H])=C1[H],1,True,True
c347744e43c5c53cf869d87c8b1b4881_nuc_9,CC12[CH+]C=CC=C1N(CCCS(=O)(=O)O)/C(=C1/SC(=S)NC1=O)S2,[H]OS(=O)(=O)C([H])([H])C([H])([H])C([H])([H])N1C2=C([H])C([H])=C([H])[C+]([H])C2(C([H])([H])[H])S/C1=C1\SC(=S)N([H])C1=O,1,True,True
a3146768e1fa7fca339ba8cd06965f34_nuc_9,CCOC(=O)COC1=CC(C)(C)[C+]2C=CC(OC(C)=O)=CC2=N1,[H]C1=C(OC(=O)C([H])([H])[H])C([H])=C([H])[C+]2C1=NC(OC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])=C([H])C2(C([H])([H])[H])C([H])([H])[H],1,True,True
70e9f2ee8ba87010467f08ab21731e69_nuc_23,COC1=C(C(=O)N[C@H]2CN(Cc3ccccc3)C[C@H]2C)C=C(Br)C2(C)[CH+]C=CC=C12,[H]C1=C([H])[C+]([H])C2(C([H])([H])[H])C(Br)=C([H])C(C(=O)N([H])[C@@]3([H])C([H])([H])N(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[C@@]3([H])C([H])([H])[H])=C(OC([H])([H])[H])C2=C1[H],1,True,True
b5e384358a84f8c592906f80ef900661_nuc_8,CC(C)C1N(C(=N)S)[N+](C)=CC1(C)C,[H]N=C(S[H])N1[N+](C([H])([H])[H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])(C([H])([H])[H])C([H])([H])[H],1,True,True
4d517853b52c09406584f3acd782dcf3_nuc_3,CN(C)C1(C)C=CC(N/C(S)=N/CCCn2ccnc2)=C[CH+]1,[H]S/C(=N\C([H])([H])C([H])([H])C([H])([H])n1c([H])nc([H])c1[H])N([H])C1=C([H])[C+]([H])C(N(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])=C1[H],1,True,True
943b1fa2bac59893a8fba305604df5f5_nuc_14,COC(=[NH2+])[C@@H]1CSCN1C(=O)[C@@H](NC(C)=O)[C@@H](C)OP(=O)(O)O,[H]OP(=O)(O[H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(C(=O)N1C([H])([H])SC([H])([H])[C@@]1([H])C(OC([H])([H])[H])=[N+]([H])[H])N([H])C(=O)C([H])([H])[H],1,True,True
7e37531ca42131655d71d00e192d149f_nuc_29,C[OH+]CC1CCn2c3c1cccc3c1c3c(c4c5ccccc5[nH]c4c12)C(=O)NC3=O,[H]c1c([H])c([H])c2c(c1[H])c1c3c(c4c5c([H])c([H])c([H])c6c5n(c4c1n2[H])C([H])([H])C([H])([H])C6([H])C([H])([H])[O+]([H])C([H])([H])[H])C(=O)N([H])C3=O,1,True,True
248c57823d3c95dfe34dc4d67de4824d_nuc_14,CC1CC2c3ccccc3N=C(SCC(=O)NCc3ccco3)N2[N+]1,[H]c1oc(C([H])([H])N([H])C(=O)C([H])([H])SC2=Nc3c([H])c([H])c([H])c([H])c3C3([H])N2[N+]C([H])(C([H])([H])[H])C3([H])[H])c([H])c1[H],1,True,True
ebc55a2318caf7a09f231cd1a014e78b_nuc_15,COC(=O)c1cccc(NC(=S)N2CC[N+](C)(c3ccccc3F)CC2)c1,[H]c1c([H])c([H])c([N+]2(C([H])([H])[H])C([H])([H])C([H])([H])N(C(=S)N([H])c3c([H])c([H])c([H])c(C(=O)OC([H])([H])[H])c3[H])C([H])([H])C2([H])[H])c(F)c1[H],1,True,True
d4ca7e60797cb22c7f40e3d80c2237f9_nuc_19,CC1C(C(F)(F)F)=CC=C2C(N3CCNCC3)=CC=N[C+]21,[H]C1=N[C+]2C(=C([H])C([H])=C(C(F)(F)F)C2([H])C([H])([H])[H])C(N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])=C1[H],1,True,True
6ec25ad030c975a96ef770b984acbcf1_nuc_10,Cc1ccccc1OCc1sc(C(=O)Nc2ccc(CCC(=O)O)cc2)n[n+]1C,[H]OC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c(N([H])C(=O)c2n[n+](C([H])([H])[H])c(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3C([H])([H])[H])s2)c([H])c1[H],1,True,True
90d1d35cae0e71a533f6de6f4471dc5b_nuc_23,CC[C@H]1CCCCC1NS(=O)(=O)C[C@H]1CC[C@H](N(C)C2=NC=NC3(C)NC=C[C+]23)CC1,[H]C1=NC2(C([H])([H])[H])[C+](C(N(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])S(=O)(=O)N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]4([H])C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])=N1)C([H])=C([H])N2[H],1,True,True
ab2b7cdb92e2b27f0e19f565c2b8c152_nuc_16,CCOC(=O)C1=NN(c2ccc(C)cc2)[CH+]C1(C)C(=O)c1ccccc1,[H]c1c([H])c([H])c(C(=O)C2(C([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=NN(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[C+]2[H])c([H])c1[H],1,True,True
c38cfeb4dc10fe6d018fb88c7b8179f6_nuc_6,COC(=[NH+][C@H]1CCN(Cc2ccc(OCCCN(C)C)cc2)C1)c1ccc(C)c(C)c1,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])[C@]([H])([N+]([H])=C(OC([H])([H])[H])c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])C2([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],1,True,True
18bcb731dd174eef8c029f1bb4a36cf6_nuc_2,CC([CH+]c1ccc(O)cc1)C(=O)c1ccc(OCC2CCCCC2)cc1O,[H]Oc1c([H])c([H])c([C+]([H])C([H])(C(=O)c2c([H])c([H])c(OC([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2O[H])C([H])([H])[H])c([H])c1[H],1,True,True
f9bfafb851f5dce9e3ba7088dc66ed70_nuc_8,CC1=CC(Cl)=C[C+](C)C1(C)OCCCCn1ccnc1,[H]C1=C(C([H])([H])[H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])n2c([H])nc([H])c2[H])(C([H])([H])[H])[C+](C([H])([H])[H])C([H])=C1Cl,1,True,True
d1a51f6c10c888bbf0bc94b070ff2931_nuc_6,COc1cc2c(cc1OC)=C(N1CCOC(c3ccc(F)cc3)C1)[N+]C(C)N=2,[H]c1c([H])c(C2([H])OC([H])([H])C([H])([H])N(C3=c4c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c4=NC([H])(C([H])([H])[H])[N+]3)C2([H])[H])c([H])c([H])c1F,1,True,True
3d88bf6aa667cdec9f80042ea722bdde_nuc_11,COC(=O)/C(=C(\C)NC(C)=O)C1(C)c2ccccc2N[C+]1C(=O)OC,[H]c1c([H])c([H])c2c(c1[H])N([H])[C+](C(=O)OC([H])([H])[H])C2(/C(C(=O)OC([H])([H])[H])=C(\N([H])C(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],1,True,True
7d7a900a613971aea2aade9ac436770c_nuc_22,CCCC(=O)Nc1ccc(Cl)c(NC(=S)NC(=O)c2cc3c(o2)=C[CH+]C(C)C=3)c1,[H]C1=c2oc(C(=O)N([H])C(=S)N([H])c3c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c3Cl)c([H])c2=C([H])C([H])(C([H])([H])[H])[C+]1[H],1,True,True
d19b32b4f262bf535aae4e2ac4505690_nuc_9,CNC(=O)Nc1nc2c([nH]1)=C[CH+]C(C)(Oc1cc(OC)c(OC)c(OC)c1)C=2,[H]C1=c2nc(N([H])C(=O)N([H])C([H])([H])[H])n([H])c2=C([H])[C+]([H])C1(Oc1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])C([H])([H])[H],1,True,True
a5f137b00f565f4c4a0d55f0069d68cb_nuc_17,CC(C)=CCC/C(C)=C/CC/C(C)=C/C(C1=NC(C)[CH+]N1C)C(CC(=O)O)C(=O)O,[H]OC(=O)C([H])([H])C([H])(C(=O)O[H])C([H])(C1=NC([H])(C([H])([H])[H])[C+]([H])N1C([H])([H])[H])/C([H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])/C([H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],1,True,True
8a91a5dd1b2f5bfb41c4e1cbe671c37f_nuc_15,CC1(Cc2ccccc2)[CH+]c2c(ccc(O)c2CN(CCO)CCO)O1,[H]Oc1c([H])c([H])c2c(c1C([H])([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])O[H])[C+]([H])C(C([H])([H])[H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])O2,1,True,True
49328d8e01212c4d59296c02b8dfa1ca_nuc_24,C[Cl+]c1c(Cc2ccc(C#N)cc2)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c1OCC2,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(c2c([H])c(C([H])([H])c3c([H])c([H])c(C#N)c([H])c3[H])c([Cl+]C([H])([H])[H])c3c2C([H])([H])C([H])([H])O3)[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,True,True
ec7c517e31b46b1acac24f58f568e22a_nuc_18,CC1C=CC=C2N=C(NCc3cccc(F)c3)N=C(N)[C+]21,[H]C1=C2N=C(N([H])C([H])([H])c3c([H])c([H])c([H])c(F)c3[H])N=C(N([H])[H])[C+]2C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
df3790c139893a9c950d0969b0dce7b4_nuc_17,CC12C(=O)C(O)=C(Br)C=CC1=C(Br)C(O)=C(O)[C+]2O,[H]OC1=C(Br)C([H])=C([H])C2=C(Br)C(O[H])=C(O[H])[C+](O[H])C2(C([H])([H])[H])C1=O,1,True,True
cd4cefe0eec6a352e67eb7becb58ad78_nuc_15,COc1ccc2c(c1)CCC(C1CCC([OH+]C)C1(C)C)C2,[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C([H])([H])C([H])([H])C([H])(C1([H])C([H])([H])C([H])([H])C([H])([O+]([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H])C2([H])[H],1,True,True
01eccacf82f1cc937be0bb32759a7e8e_nuc_0,C[O+]=C1Nc2ccccc2C12CCN(CC1CCCCCCC1)CC2,[H]c1c([H])c([H])c2c(c1[H])N([H])C(=[O+]C([H])([H])[H])C21C([H])([H])C([H])([H])N(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],1,True,True
97bd346815a626b218d7aef21d7f41a2_nuc_5,CC12C=CC=C(N)[C+]1C(=O)N(C(=O)c1ccc(F)cc1Cl)C2=O,[H]C1=C(N([H])[H])[C+]2C(=O)N(C(=O)c3c([H])c([H])c(F)c([H])c3Cl)C(=O)C2(C([H])([H])[H])C([H])=C1[H],1,True,True
9b945d9e485a87a9ebd7b2b9c27c7cc5_nuc_0,C[O+]=c1nccc2[nH]ccn12,[H]c1nc(=[O+]C([H])([H])[H])n2c([H])c([H])n([H])c2c1[H],1,True,True
030d5623635571866f5b82213b49069a_nuc_3,CC(C)=CCc1c(O)cc(O)c(-c2c(O)cc(O)c(CC(C)[C+](C)C)c2O)c1O,[H]Oc1c([H])c(O[H])c(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c(O[H])c1-c1c(O[H])c([H])c(O[H])c(C([H])([H])C([H])([C+](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c1O[H],1,True,True
b784a2278af6f746d193cdffb29dc886_nuc_3,CC1=CC(C)[CH+]C(c2nc3nc(C)cc(N4CCN(c5ccccc5)CC4)n3n2)=C1,[H]C1=C(c2nc3nc(C([H])([H])[H])c([H])c(N4C([H])([H])C([H])([H])N(c5c([H])c([H])c([H])c([H])c5[H])C([H])([H])C4([H])[H])n3n2)[C+]([H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])[H],1,True,True
f3648cc9d8de7ba23dcfb63701edce22_nuc_14,CC1C=C(C(=O)C2=C(O)C(=O)N(c3nncs3)C2c2ccc(C(C)(C)C)cc2)S[CH+]1,[H]OC1=C(C(=O)C2=C([H])C([H])(C([H])([H])[H])[C+]([H])S2)C([H])(c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N(c2nnc([H])s2)C1=O,1,True,True
4ddb6d7c8a55d795ad9d11cbaf78e894_nuc_14,C[Cl+]c1ccc(Cl)c2c1C(O)(CC(=O)c1ccc(Cl)cc1)C(=O)N2,[H]OC1(C([H])([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C(=O)N([H])c2c(Cl)c([H])c([H])c([Cl+]C([H])([H])[H])c21,1,True,True
d6e4c3fb6a5d24742b6280b3f15dcc18_nuc_3,C[O+]1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CNCc1ccccc1Cl,[H]OC([H])([H])[C@@]1([H])[O+](C([H])([H])[H])[C@]([H])(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)[C@@]([H])(O[H])[C@]1([H])O[H],1,True,True
1ed2c9c2f6255da77c71b98b20862a49_nuc_11,CC1(F)C=CC(C(OCCCCCN)c2ccc(F)cc2)=C[CH+]1,[H]C1=C([H])C(F)(C([H])([H])[H])[C+]([H])C([H])=C1C([H])(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c1c([H])c([H])c(F)c([H])c1[H],1,True,True
08f1ed97f70e0f4a77e2b16efb49777f_nuc_4,CC1(S(N)(=O)=O)[CH+]C(S(=O)(=O)O)=C(NCc2ccc3c(c2)OCO3)C=C1Cl,[H]OS(=O)(=O)C1=C(N([H])C([H])([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)C([H])=C(Cl)C(C([H])([H])[H])(S(=O)(=O)N([H])[H])[C+]1[H],1,True,True
c5ad9f42709a64fe336f01e43fed7a15_nuc_0,C[OH+]c1nc2cncnc2nc1O,[H]Oc1nc2nc([H])nc([H])c2nc1[O+]([H])C([H])([H])[H],1,True,True
2779332f3672b45ae76a44d858fe1bc1_nuc_9,COC(=O)CCC(=O)NC1(C)C(=O)c2ccccc2C(=O)[C+]1NCc1ccccc1,[H]c1c([H])c([H])c(C([H])([H])N([H])[C+]2C(=O)c3c([H])c([H])c([H])c([H])c3C(=O)C2(N([H])C(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])[H])c([H])c1[H],1,True,True
c579a88f03ad7de2f53ce259acde8e68_nuc_14,CCC(C)(C)C1CCc2n[nH]c(C(=O)[NH+](C)Cc3ccc(OC)cc3)c2C1,[H]c1c([H])c(C([H])([H])[N+]([H])(C(=O)c2c3c(nn2[H])C([H])([H])C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C3([H])[H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],1,True,True
4e4fb058f733d1625eb165a2762f3c6a_nuc_6,CC1(C(=O)Nc2cccc(C3CCCCC3)c2)C=CC(C(=O)O)=C[CH+]1,[H]OC(=O)C1=C([H])[C+]([H])C(C(=O)N([H])c2c([H])c([H])c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])(C([H])([H])[H])C([H])=C1[H],1,True,True
ca5d23bd57be0cf9e488338f0aaf1cd9_nuc_11,CC(=O)Nc1ccc(C(=O)NC2(C)[N+]C(c3cccnc3)=CS2)cc1,[H]C1=C(c2c([H])nc([H])c([H])c2[H])[N+]C(N([H])C(=O)c2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])(C([H])([H])[H])S1,1,False,False
602ce7a83c4e6e5454597fffc142139d_nuc_0,CO[C+](O)c1ccc(S)c(C(=O)O)n1,[H]OC(=O)c1nc([C+](O[H])OC([H])([H])[H])c([H])c([H])c1S[H],1,True,True
6832638f4e20870280e21ab6ba93c504_nuc_5,COC1=C[CH+]C2(C)NC(C3CCNCC3)=NC2=C1,[H]C1=C2N=C(C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])N([H])C2(C([H])([H])[H])[C+]([H])C([H])=C1OC([H])([H])[H],1,True,True
17b9e1af6f322b07d70a03785490edb4_nuc_6,CC(C)(C)C1=CC(C)(C(=O)NC2CC2)[CH+]C2=C1OCC2(C)C,[H]C1=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=C([C+]([H])C1(C(=O)N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2,1,True,True
a1cc74df94ec06aa82f597f0bfe893d8_nuc_7,CC([N+]N(Cc1ccccc1)Cc1ccccc1)c1cc(Cl)cc(Cl)c1,[H]c1c([H])c([H])c(C([H])([H])N([N+]C([H])(c2c([H])c(Cl)c([H])c(Cl)c2[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],1,True,True
1e80a40bcf73e51efaf5965725c8939e_nuc_8,COc1ccc(N[C+]2C=C(c3c(O)c4ccc(Cl)cc4[nH]c3=O)C=CC2C)cc1,[H]Oc1c(C2=C([H])[C+](N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])(C([H])([H])[H])C([H])=C2[H])c(=O)n([H])c2c([H])c(Cl)c([H])c([H])c12,1,True,True
9e15e6f9cfe37cbfb3a3fb1d6088534e_nuc_9,CCC(C)N(C)C(=O)C[O+](C)c1onc(C(F)(F)F)c1C,[H]C([H])([H])c1c(C(F)(F)F)noc1[O+](C([H])([H])[H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],1,True,True
6b9c4e7d74a4c8953b9dc0a6faf9cb0a_nuc_5,C[O+](Cc1cc(-c2ccccc2)no1)c1ccc(Cl)cc1Cl,[H]c1c(-c2c([H])c([H])c([H])c([H])c2[H])noc1C([H])([H])[O+](c1c([H])c([H])c(Cl)c([H])c1Cl)C([H])([H])[H],1,True,True
68be87a45772874c6c3f6086b9b25922_nuc_15,CC1(O)C(Br)=C(C(=O)c2cc(O)c(O)c(Br)c2Br)C(Br)=C(Br)[C+]1O,[H]Oc1c([H])c(C(=O)C2=C(Br)C(O[H])(C([H])([H])[H])[C+](O[H])C(Br)=C2Br)c(Br)c(Br)c1O[H],1,True,True
5470b0d2f9fcad7d35ba9bc0080d38c9_nuc_14,CC1C=C(C(c2cccnc2)N2CCC(O)(c3ccccc3)CC2)C=C[CH+]1,[H]OC1(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])N(C([H])(C2=C([H])C([H])(C([H])([H])[H])[C+]([H])C([H])=C2[H])c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],1,True,True
13415e2fc4dbfa901cd371589c07aeb7_nuc_11,COc1ccc(C(=O)NC2=CC(C)[CH+]C=C2C(F)(F)F)cc1OC1CCCC1,[H]C1=C(C(F)(F)F)C(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c(OC3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])=C([H])C([H])(C([H])([H])[H])[C+]1[H],1,True,True
36ec176b6a2d3349b30561948088dde9_nuc_6,CC(=O)C1=C[CH+]C(C)(C(=O)NCCC2CCN(Cc3ccccc3)CC2)C=C1,[H]C1=C([H])C(C(=O)N([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])(C([H])([H])[H])[C+]([H])C([H])=C1C(=O)C([H])([H])[H],1,False,False
bc9dabbbf0e7dcdf8d5a1aaef9cdaeac_nuc_1,C[O+](C)[C@H]1CC(=O)NC2CC[C@H]3[C@@H]4CC[C@H](C(N)=O)[C@@]4(C)CC[C@@H]3[C@]21C,[H]N([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4([H])N([H])C(=O)C([H])([H])[C@]([H])([O+](C([H])([H])[H])C([H])([H])[H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H],1,True,True
9ab4bf87fad09d3fc76e767050f77023_nuc_2,CC1C=Cc2cc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)ccc2[C+]1O,[H]O[C+]1c2c([H])c([H])c(O[C@]3([H])OC([H])([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])c([H])c2C([H])=C([H])C1([H])C([H])([H])[H],1,True,True
a1fe7850906a5c74b0fc20b9882a31c9_nuc_5,CC12C(=O)NS[C+]1N(C1CC1)c1nc(-c3ccncc3)c(F)cc1C2=O,[H]c1nc([H])c([H])c(-c2nc3c(c([H])c2F)C(=O)C2(C([H])([H])[H])C(=O)N([H])S[C+]2N3C2([H])C([H])([H])C2([H])[H])c1[H],1,True,True
09e0ddcccbc6960bb8cf8309c76c65aa_nuc_12,CC1[N+]N=CN1/N=C/c1cc(Br)c(Sc2ccc(Cl)cc2)o1,[H]C1=N[N+]C([H])(C([H])([H])[H])N1/N=C(\[H])c1oc(Sc2c([H])c([H])c(Cl)c([H])c2[H])c(Br)c1[H],1,True,True
887e29bb43a68c4105f475e4dc8a2588_nuc_14,Cc1c(NC(=O)COC(=O)C2=CC=CC(C)[C+]2Cl)c(=O)n(-c2ccccc2)n1C,[H]C1=C(C(=O)OC([H])([H])C(=O)N([H])c2c(C([H])([H])[H])n(C([H])([H])[H])n(-c3c([H])c([H])c([H])c([H])c3[H])c2=O)[C+](Cl)C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
89ed7daee0258b6f378da75f6a0d9754_nuc_5,CC1C(c2ccccn2)=NC(c2ccccn2)=C[C+]1c1ccccn1,[H]C1=C(c2nc([H])c([H])c([H])c2[H])N=C(c2nc([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])[C+]1c1nc([H])c([H])c([H])c1[H],1,True,True
c4046775bf765a8c88c4494d17a3d861_nuc_16,Cc1csc(NC(=O)CCC(=O)N(CC(=O)[NH+](C)C2CCCCC2)c2ccccc2)n1,[H]c1sc(N([H])C(=O)C([H])([H])C([H])([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C(=O)[N+]([H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc1C([H])([H])[H],1,True,True
bf519c07ddf32b269a584117baf66d46_nuc_13,CCCN1C2CCC1C(c1ccc([Cl+]C)nc1)C2,[H]c1nc([Cl+]C([H])([H])[H])c([H])c([H])c1C1([H])C([H])([H])C2([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C2([H])[H],1,True,True
