elec_prod_name,elec_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
bdc5b175c631bca036d0c112036543d1_elec_26,Cc1nc2onc(-c3ccccc3)c2c(=O)n1-c1ccc(N2CCOCC2(C)[O-])cc1,[H]c1c([H])c([H])c(-c2noc3nc(C([H])([H])[H])n(-c4c([H])c([H])c(N5C([H])([H])C([H])([H])OC([H])([H])C5([O-])C([H])([H])[H])c([H])c4[H])c(=O)c23)c([H])c1[H],-1,True,True
2071640eb999366948f9648d1694dce4_elec_11,COC(=O)c1sc2nc(C)c([N+](C)([O-])[O-])c(C)c2c1N,[H]N([H])c1c(C(=O)OC([H])([H])[H])sc2nc(C([H])([H])[H])c([N+]([O-])([O-])C([H])([H])[H])c(C([H])([H])[H])c12,-1,True,True
abe5e85cbf4c8843d86cef608bd59a14_elec_9,COc1ccc(C2=C[CH-]C(C)C=C2)cc1C(CC(=O)O)c1nccs1,[H]OC(=O)C([H])([H])C([H])(c1nc([H])c([H])s1)c1c([H])c(C2=C([H])[C-]([H])C([H])(C([H])([H])[H])C([H])=C2[H])c([H])c([H])c1OC([H])([H])[H],-1,True,True
3369b0045d38cf6c1f70ce8b5606200a_elec_18,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCC2=CC(C)[C-](OC)C=C2)[C@H]1NC(C)=O,[H]OC(=O)C1=C([H])[C@@]([H])(OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(N([H])C([H])([H])C2=C([H])C([H])(C([H])([H])[H])[C-](OC([H])([H])[H])C([H])=C2[H])C1([H])[H],-1,True,True
440bc00aca8a038b8c6b38ed9b9d2774_elec_14,CCOC(=O)/C=C/C[C@]1(C)CC[C@@]2(O1)C(C)(C)[CH-]C[C@H]1C(C)(C)CCC[C@@]12C,[H]/C(C(=O)OC([H])([H])C([H])([H])[H])=C(/[H])C([H])([H])[C@@]1(C([H])([H])[H])O[C@]2(C([H])([H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[C-]([H])C([H])([H])[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]12C([H])([H])[H],-1,True,True
d5bf003b54cb54b218ffbd0d82ab668e_elec_20,COC1=CC=C2C=C(c3cn4nc(C(C)F)sc4n3)OC2(C)[CH-]1,[H]C1=C(c2nc3sc(C([H])(F)C([H])([H])[H])nn3c2[H])OC2(C([H])([H])[H])C1=C([H])C([H])=C(OC([H])([H])[H])[C-]2[H],-1,True,True
6f60cc73a49a3f99e2ea876ef1a64e81_elec_19,CC1(F)[CH-]c2c([n+]([O-])c(C(=O)c3ccc(F)cc3)c(C(F)(F)F)[n+]2[O-])C=C1F,[H]C1=C(F)C(F)(C([H])([H])[H])[C-]([H])c2c1[n+]([O-])c(C(=O)c1c([H])c([H])c(F)c([H])c1[H])c(C(F)(F)F)[n+]2[O-],-1,False,False
2060dfdd43d1da5fefeeb52aecc274b1_elec_5,CC1(c2ccc(Cl)cc2)[N-]N=C2c3ccccc3Nc3ncccc3N21,[H]c1nc2c(c([H])c1[H])N1C(=N[N-]C1(c1c([H])c([H])c(Cl)c([H])c1[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1N2[H],-1,True,True
ce3555fb9147da6c52978f2f18551de2_elec_5,CC(=O)N[C-]1SC(S(=O)(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)=C(C)N1C,[H]OC(c1c([H])c([H])c(N([H])S(=O)(=O)C2=C(C([H])([H])[H])N(C([H])([H])[H])[C-](N([H])C(=O)C([H])([H])[H])S2)c([H])c1[H])(C(F)(F)F)C(F)(F)F,-1,False,False
e34fb89e8985d2607eba4f4cb114559f_elec_5,CC1C=C(C(N)=O)c2ncncc2[C-]1N1CCN(c2cccc(C(F)(F)F)c2)CC1,[H]C1=C(C(=O)N([H])[H])c2nc([H])nc([H])c2[C-](N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c(C(F)(F)F)c3[H])C([H])([H])C2([H])[H])C1([H])C([H])([H])[H],-1,True,True
c16e1f8adbcd117d978f67b347cbb743_elec_17,CCOC(=O)c1noc2nc(C)n(CC(=O)NC3(C)[CH-]C=C(Br)C=C3C)c(=O)c12,[H]C1=C(C([H])([H])[H])C(N([H])C(=O)C([H])([H])n2c(C([H])([H])[H])nc3onc(C(=O)OC([H])([H])C([H])([H])[H])c3c2=O)(C([H])([H])[H])[C-]([H])C([H])=C1Br,-1,True,True
6f76943a8fe4b694c9e31537a6541615_elec_15,CCCCCCC[C@H]1C[C@H](Cl)CCN1[S-](=O)(OC)c1ccc(C)cc1,[H]c1c([H])c([S-](=O)(OC([H])([H])[H])N2C([H])([H])C([H])([H])[C@@]([H])(Cl)C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])[H],-1,False,False
a87daf53425fb07bfeff4cf8a1a72684_elec_19,CC(=[N-])c1ccc(Nc2nc(C#N)nc(Nc3c(Br)cc(C)cc3Br)n2)cc1,[H]c1c([H])c(N([H])c2nc(C#N)nc(N([H])c3c(Br)c([H])c(C([H])([H])[H])c([H])c3Br)n2)c([H])c([H])c1C(=[N-])C([H])([H])[H],-1,True,True
6575727300d567997b687edb9c56bed0_elec_3,CO[C-]1C(CNc2nc(N)nc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)=CC=CC1C,[H]OC([H])([H])[C@@]1([H])OC([H])(n2c([H])nc3c(N([H])C([H])([H])C4=C([H])C([H])=C([H])C([H])(C([H])([H])[H])[C-]4OC([H])([H])[H])nc(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H],-1,True,True
7e7eb32ef96c9a9d29b7c7fc3554cbd9_elec_6,CCN(CC)[C-]1C=CC(n2nc3cc(C)c(NC(=O)C(C)C)cc3n2)=CC1C,[H]C1=C([H])[C-](N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1n1nc2c([H])c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c([H])c2n1,-1,True,True
6d25cbf685dc6fce9224116f57ab0919_elec_13,CO[C-](Nc1ccc(OC(F)F)cc1C)c1cccc(I)c1C(=O)NC(C)C,[H]c1c([H])c(I)c(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([C-](OC([H])([H])[H])N([H])c2c([H])c([H])c(OC([H])(F)F)c([H])c2C([H])([H])[H])c1[H],-1,True,True
3a7f08d1a70ea76a7e819382463fcb6c_elec_3,COC1=CC(NC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)=C(C)C(C)[C-]1OC,[H]C1=C(OC([H])([H])[H])[C-](OC([H])([H])[H])C([H])(C([H])([H])[H])C(C([H])([H])[H])=C1N([H])C(=O)c1c([H])c(C2([H])C([H])([H])C2([H])[H])nc2c1c([H])nn2C([H])(C([H])([H])[H])C([H])([H])[H],-1,True,True
72f238b6adc39f840185e9d65b80bade_elec_9,CC12[CH-]C=C(Cl)C=C1C[C@@H](O)C[C@@H](c1cccs1)N2,[H]O[C@]1([H])C([H])([H])C2=C([H])C(Cl)=C([H])[C-]([H])C2(C([H])([H])[H])N([H])[C@]([H])(c2sc([H])c([H])c2[H])C1([H])[H],-1,True,True
1bb6b7112fb885c228929d9e7c01879b_elec_27,CC1=CC(c2ccc3c(c2)CCc2sc(Cc4ccccc4)nc2N3)=C[CH-]N1C,[H]C1=C(C([H])([H])[H])N(C([H])([H])[H])[C-]([H])C([H])=C1c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])c1sc(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])nc1N2[H],-1,True,True
93de1e938e85db0e8b62b71ff9e916da_elec_23,C[C-]1C=NN(c2nc(N[C@H](C)C3CC3)nc(N[C@H](C)C3CC3)n2)C1C,[H]C1=NN(c2nc(N([H])[C@]([H])(C([H])([H])[H])C3([H])C([H])([H])C3([H])[H])nc(N([H])[C@]([H])(C([H])([H])[H])C3([H])C([H])([H])C3([H])[H])n2)C([H])(C([H])([H])[H])[C-]1C([H])([H])[H],-1,True,True
31e8b2505465088b925b1e8b74fb5066_elec_10,COC(=O)CCC(=O)CNC(C)([O-])[C@H](CC(C)C)NC(=O)c1c(O)c(=O)ccn1C,[H]Oc1c(C(=O)N([H])[C@@]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([O-])(N([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])[H])n(C([H])([H])[H])c([H])c([H])c1=O,-1,False,False
7f2ce02a1781ef34d28c6e773259a574_elec_5,CC1C=C(C[C@@H](N)[C@H](O)C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)O)C=C[CH-]1,[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(O[H])[C@]([H])(N([H])[H])C([H])([H])C1=C([H])C([H])(C([H])([H])[H])[C-]([H])C([H])=C1[H])C([H])([H])c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],-1,True,True
57011645ee98994b4196905bc85a1f41_elec_25,CC1C=C(/C=C2/S/C(=N/c3nnc(C45CC6CC(CC(C6)C4)C5)s3)NC2=O)C=C[C-]1O,[H]O[C-]1C([H])=C([H])C(/C([H])=C2/S/C(=N/c3nnc(C45C([H])([H])C6([H])C([H])([H])C([H])(C([H])([H])C([H])(C6([H])[H])C4([H])[H])C5([H])[H])s3)N([H])C2=O)=C([H])C1([H])C([H])([H])[H],-1,True,True
1091e46486c0db9b0e3a7968a4d1179a_elec_1,Cc1occc1-c1nnc2sc([C-]3C=C(c4ccc(F)cc4)OC3(C)C)nn12,[H]C1=C(c2c([H])c([H])c(F)c([H])c2[H])OC(C([H])([H])[H])(C([H])([H])[H])[C-]1c1nn2c(-c3c(C([H])([H])[H])oc([H])c3[H])nnc2s1,-1,True,True
25f758a89313f5797a6bdcce7666b3a0_elec_7,CO[C-](c1cccc(C)n1)N1C[C@@H]2[C@H](CC(=O)Nc3cccnc3)[C@@H]2C1,[H]c1nc([H])c(N([H])C(=O)C([H])([H])[C@]2([H])[C@]3([H])C([H])([H])N([C-](OC([H])([H])[H])c4nc(C([H])([H])[H])c([H])c([H])c4[H])C([H])([H])[C@]23[H])c([H])c1[H],-1,False,False
c33b25d91163aca7d00d3d79a89173cc_elec_24,CC1[CH-]C=C(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2c2ccc(C(=O)O)cc2)S1,[H]OC(=O)c1c([H])c([H])c(N2N=C(c3c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])C2=C([H])[C-]([H])C([H])(C([H])([H])[H])S2)c([H])c1[H],-1,True,True
3c450f22ad2cdd381417b8fe64268fa6_elec_1,CC(=[N-])c1cccc(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)c1,[H]c1c([H])c(C(=[N-])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c1[H],-1,True,True
7c87c180b0bdb8ae063674ad78b791b5_elec_8,CCCCCCCOC1(C)[N-]N=CN1c1ccc(OCCCCCC)cc1,[H]C1=N[N-]C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])N1c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],-1,True,True
42b8f701bff06da600a6f2fd1fb82a61_elec_12,CCCn1nnc(NC(=O)C2=CC(C)[C-](OC)C=C2)n1,[H]C1=C([H])[C-](OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1C(=O)N([H])c1nnn(C([H])([H])C([H])([H])C([H])([H])[H])n1,-1,True,True
e3b02cfeed2af7f6213b609efb8e9afd_elec_14,CON([O-])c1cccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)c1,[H]c1c([H])c(N([O-])OC([H])([H])[H])c([H])c(C2([H])c3c(nc4c(c3N([H])[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])N([H])C(=S)N2[H])c1[H],-1,False,False
ba6257a6eac1fefcc7bda19ebc921436_elec_5,CC1N=CC(C2=CC3CCC(C2)N3)=C[N-]1,[H]C1=NC([H])(C([H])([H])[H])[N-]C([H])=C1C1=C([H])C2([H])N([H])C([H])(C1([H])[H])C([H])([H])C2([H])[H],-1,True,True
29f43fce0babd5d2d02dcf077a279ec3_elec_23,CC1C=CC(CC2NC(=O)N(CC(=O)Nc3ccccc3C(C)(C)C)C2=O)=C[CH-]1,[H]C1=C([H])C([H])(C([H])([H])[H])[C-]([H])C([H])=C1C([H])([H])C1([H])C(=O)N(C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)N1[H],-1,True,True
a4287704d5e600e71fae67404e1bbf2e_elec_6,CSC1=NN=CC(C)(c2ccccc2)[N-]1,[H]C1=NN=C(SC([H])([H])[H])[N-]C1(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],-1,True,True
8bfe064221a25a14be1936774c9c6e3b_elec_18,CCOc1ncccc1C(=O)N(C)CC(=O)N[C-]1C=CC(C)=CC1C,[H]C1=C([H])[C-](N([H])C(=O)C([H])([H])N(C(=O)c2c(OC([H])([H])C([H])([H])[H])nc([H])c([H])c2[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])[H],-1,True,True
f6c14adf106bb71d654d06844c1d4d29_elec_1,CC([O-])(O)c1ccnc(-n2nccc2-c2cccc(O)c2)c1,[H]Oc1c([H])c([H])c([H])c(-c2c([H])c([H])nn2-c2nc([H])c([H])c(C([O-])(O[H])C([H])([H])[H])c2[H])c1[H],-1,True,True
3ec64852b08f0ccd68aee8bbe7deff69_elec_17,CC1C(c2ccc3c(c2)C(C)(C)CC3=O)=CC=C[C-]1C#N,[H]C1=C([H])[C-](C#N)C([H])(C([H])([H])[H])C(c2c([H])c([H])c3c(c2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C3=O)=C1[H],-1,True,True
a8a4c1554b6713f493d75c5f2a454d48_elec_5,COC1=C[CH-]C(C)(CCCC[C@@H]2N[C@@H](CO)[C@H](O)[C@H]2O)C=C1,[H]OC([H])([H])[C@]1([H])N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])=C([H])C(OC([H])([H])[H])=C([H])[C-]2[H])[C@]([H])(O[H])[C@@]1([H])O[H],-1,True,True
65e4958a5ef1ae48c352ad13f8a3e4ac_elec_9,CCCCc1c(C)nn(C2(C)N=c3c(c4ccccc4n3C)=N[N-]2)c1C,[H]c1c([H])c([H])c2c(c1[H])c1c(n2C([H])([H])[H])=NC(n2nc(C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2C([H])([H])[H])(C([H])([H])[H])[N-]N=1,-1,True,True
2dfc2da657d74ef913b16c753d701dcb_elec_18,COc1cccc(COc2ccc3c(c2)OC2=C[C-](OC)C=CC2=N3)c1,[H]C1=C([H])[C-](OC([H])([H])[H])C([H])=C2Oc3c([H])c(OC([H])([H])c4c([H])c([H])c([H])c(OC([H])([H])[H])c4[H])c([H])c([H])c3N=C12,-1,True,True
1e386dd0faede3be6b6fccc8062d19cc_elec_11,CCOP1(=O)SC2=NN=C(C)C(C)([O-])N2NC1c1ccc(Cl)cc1,[H]c1c([H])c(C2([H])N([H])N3C(=NN=C(C([H])([H])[H])C3([O-])C([H])([H])[H])SP2(=O)OC([H])([H])C([H])([H])[H])c([H])c([H])c1Cl,-1,True,True
49d092dc5f0aa40ed5e5bbb23b6497ef_elec_3,CCC(N(CC)c1ncc(O)cn1)C1(C)C=CC=C[CH-]1,[H]Oc1c([H])nc(N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])C([H])([H])[H])C2(C([H])([H])[H])C([H])=C([H])C([H])=C([H])[C-]2[H])nc1[H],-1,True,True
36aabb2fd4de434ca56f8360d689b0b0_elec_19,CN(Nc1ccccc1)[C-]1Nc2cc3nc4ccccc4nc3cc2NC1=O,[H]c1c([H])c([H])c(N([H])N([C-]2C(=O)N([H])c3c(c([H])c4nc5c([H])c([H])c([H])c([H])c5nc4c3[H])N2[H])C([H])([H])[H])c([H])c1[H],-1,True,True
1957dcd60738a9a46382e5bea3245f3f_elec_8,COc1ccc(N[C-](OC)c2cccnc2N2CCCC2)cc1,[H]c1nc(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([C-](OC([H])([H])[H])N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],-1,True,True
5baf1a2a74b042f5d7a41e811ed9ddad_elec_11,CC1C=C(O)C(C23CC4CC(CC(C4)C2)C3)=C[C-]1c1ccc(/C=C(/F)C(=O)O)cc1,[H]OC(=O)/C(F)=C(/[H])c1c([H])c([H])c([C-]2C([H])=C(C34C([H])([H])C5([H])C([H])([H])C([H])(C([H])([H])C([H])(C5([H])[H])C3([H])[H])C4([H])[H])C(O[H])=C([H])C2([H])C([H])([H])[H])c([H])c1[H],-1,True,True
57b60bee0fc8d8caa31504693f61160d_elec_5,CC1c2oc(=O)cc(O)c2C=C2c3ccc(F)cc3C(C)(C)O[C-]21,[H]Oc1c2c(oc(=O)c1[H])C([H])(C([H])([H])[H])[C-]1OC(C([H])([H])[H])(C([H])([H])[H])c3c([H])c(F)c([H])c([H])c3C1=C2[H],-1,True,True
7089fe5b24aab684d7e77b9a418669d6_elec_22,COc1ccc(OC)c(NC(=O)C(C)N2c3cccc4c3=C(C(C)[CH-]C=4)S2(=O)=O)c1,[H]C1=c2c([H])c([H])c([H])c3c2=C(C([H])(C([H])([H])[H])[C-]1[H])S(=O)(=O)N3C([H])(C(=O)N([H])c1c([H])c(OC([H])([H])[H])c([H])c([H])c1OC([H])([H])[H])C([H])([H])[H],-1,True,True
b58838541d3a05b31be18998a04ff425_elec_11,COC1=C(OC2CCCC2)[CH-]C2(C)OC(C)(C)C=CC2=C1C,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])OC2(C([H])([H])[H])C1=C(C([H])([H])[H])C(OC([H])([H])[H])=C(OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C-]2[H],-1,True,True
edec7be76cd1ed31780cd69b4927f9e8_elec_16,CC1C=C([C@H]2C[C@@H]2COc2cc(NCc3cnn(C)c3)c(=O)n(C)n2)N=C2CCC[C-]21,[H]C1=C([C@@]2([H])C([H])([H])[C@]2([H])C([H])([H])Oc2nn(C([H])([H])[H])c(=O)c(N([H])C([H])([H])c3c([H])nn(C([H])([H])[H])c3[H])c2[H])N=C2[C-](C([H])([H])C([H])([H])C2([H])[H])C1([H])C([H])([H])[H],-1,True,True
2f6fab007f85d842d2ea093a404f3337_elec_13,COc1cc2ccnc(C(=O)C3=CC(C)[CH-]C=C3Cl)c2cc1OC,[H]C1=C(Cl)C(C(=O)c2nc([H])c([H])c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c23)=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,True,True
b7cff3ae3c9ee834c170780666a65943_elec_13,CN1C(=O)N(c2ncccn2)CC1C(C)([O-])NCc1cccc(C(F)(F)F)c1Cl,[H]c1nc(N2C(=O)N(C([H])([H])[H])C([H])(C([O-])(N([H])C([H])([H])c3c([H])c([H])c([H])c(C(F)(F)F)c3Cl)C([H])([H])[H])C2([H])[H])nc([H])c1[H],-1,True,True
eaefb0adba7e6b637694cd35935c8f16_elec_2,CC1=CC(OCC(=O)N(Cc2ccc(Cl)cc2)Cc2ccco2)=CC(C)[C-]1C,[H]C1=C(C([H])([H])[H])[C-](C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1OC([H])([H])C(=O)N(C([H])([H])c1oc([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c(Cl)c([H])c1[H],-1,True,True
378cb195b0af098798ee94fe59beed8e_elec_6,CN(c1ccc(C(C)([O-])NCc2ccc3c(c2)OCO3)cc1)S(=O)(=O)c1ccccc1,[H]c1c([H])c([H])c(S(=O)(=O)N(c2c([H])c([H])c(C([O-])(N([H])C([H])([H])c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],-1,True,True
e4fcbdf4fb62a69a8308066b0ab55696_elec_9,CC1C=CC=C2[C-]1C=Cc1cc(C(=O)O)cn12,[H]OC(=O)c1c([H])c2n(c1[H])C1=C([H])C([H])=C([H])C([H])(C([H])([H])[H])[C-]1C([H])=C2[H],-1,True,True
b59155c818bcd08429b51c13ffc9bea9_elec_16,COP(=O)(CN(Cc1ccccc1Cl)[C-](S)N(C)c1ccccc1C)OC,[H]S[C-](N(c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])C([H])([H])[H])N(C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl)C([H])([H])P(=O)(OC([H])([H])[H])OC([H])([H])[H],-1,True,True
7ea9ad58f00b7b864c8866ebcacf60ce_elec_3,CC1=CC(C)[C-](S(=O)(=O)NCC(C)NS(=O)(=O)c2ccc(C)cc2)C=C1,[H]C1=C([H])[C-](S(=O)(=O)N([H])C([H])([H])C([H])(N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])[H],-1,True,True
287ea978ded70c05ee97fd142807382c_elec_3,CC1=C(C)N(O)C(C)(/C=[N+](\[O-])C(C)(C)/C=N/O)[N-]1,[H]O/N=C(\[H])C(/[N+]([O-])=C(\[H])C1(C([H])([H])[H])[N-]C(C([H])([H])[H])=C(C([H])([H])[H])N1O[H])(C([H])([H])[H])C([H])([H])[H],-1,False,False
45018832e015024631f6e903b1ed37a5_elec_3,COC1=C[C-](OC)C(C)C(OC)=C1[C@H]1C=C(C)[C@H]2C[C@@H]1C2(C)C,[H]C1=C(OC([H])([H])[H])C([C@@]2([H])C([H])=C(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]2([H])C3(C([H])([H])[H])C([H])([H])[H])=C(OC([H])([H])[H])C([H])(C([H])([H])[H])[C-]1OC([H])([H])[H],-1,True,True
c4b66004beeeef531847223c8aae936f_elec_4,CCO[C-](OC)c1ccc(NCCCCCCCCCCC(F)(F)F)cc1,[H]c1c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(F)(F)F)c([H])c([H])c1[C-](OC([H])([H])[H])OC([H])([H])C([H])([H])[H],-1,True,True
dd2eea4aed85b69df456d2f3935c1491_elec_5,CC1(C2CC3CCC2N3)C=NC=C(N)[CH-]1,[H]C1=NC([H])=C(N([H])[H])[C-]([H])C1(C([H])([H])[H])C1([H])C([H])([H])C2([H])N([H])C1([H])C([H])([H])C2([H])[H],-1,True,True
99c94b519e135eb12755a78990a9002d_elec_12,CC1C=c2cc(C(=O)NC3CCC(C)CC3)c(O)cc2=C[CH-]1,[H]Oc1c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c(c1[H])=C([H])[C-]([H])C([H])(C([H])([H])[H])C=2[H],-1,True,True
d4a535453f834c6195d3c913b6203fc3_elec_11,CCCCC1NC2=CC=C[CH-]C2(C)c2ccnc(Cl)c21,[H]C1=C([H])[C-]([H])C2(C([H])([H])[H])C(=C1[H])N([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1c(Cl)nc([H])c([H])c12,-1,True,True
959e6423539ce55524748c55d6d2c1af_elec_19,CC1C=C(F)C=C(Cn2nnc3c(-c4ccco4)nc(N)nc32)[C-]1F,[H]C1=C(C([H])([H])n2nnc3c(-c4oc([H])c([H])c4[H])nc(N([H])[H])nc32)[C-](F)C([H])(C([H])([H])[H])C([H])=C1F,-1,True,True
c610fb4d46c9c14d7c7143a1dcf07c91_elec_2,C[C-]1C(C2CCCCC2)=C(N)N=C(N)N1C,[H]N([H])C1=NC(N([H])[H])=C(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C-](C([H])([H])[H])N1C([H])([H])[H],-1,True,True
03cd41cc0b6b755d3d54325e37c7da5c_elec_5,CC12C(=C(Cl)S[C-]1Cl)[C@@H](Cl)C[C@@H]2Br,[H]C([H])([H])C12C(=C(Cl)S[C-]1Cl)[C@@]([H])(Cl)C([H])([H])[C@]2([H])Br,-1,True,True
1f7d223535991b572c78f2bec1b6d79a_elec_18,COC(CN(C)C)c1nnc2n1C1=CC=C(Cl)[CH-]C1(C)C(c1ccccc1)=NC2,[H]C1=C(Cl)[C-]([H])C2(C([H])([H])[H])C(c3c([H])c([H])c([H])c([H])c3[H])=NC([H])([H])c3nnc(C([H])(OC([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n3C2=C1[H],-1,True,True
b22d172c2de911b2faa98f73dfc93f67_elec_22,CC(=O)c1ccc(NC(=O)CC2N[C-]3C=CC=C4C=CC=C(NC2=O)C43C)cc1,[H]C1=C([H])C2=C([H])C([H])=C([H])[C-]3N([H])C([H])(C([H])([H])C(=O)N([H])c4c([H])c([H])c(C(=O)C([H])([H])[H])c([H])c4[H])C(=O)N([H])C(=C1[H])C23C([H])([H])[H],-1,True,True
7a72379ca5ad1df1ac16457a683fd42e_elec_6,CC1C=CC(Cl)=C[C-]1NCc1nnc(SCC#N)n1C,[H]C1=C([H])C([H])(C([H])([H])[H])[C-](N([H])C([H])([H])c2nnc(SC([H])([H])C#N)n2C([H])([H])[H])C([H])=C1Cl,-1,True,True
dd2730a2022ba7a1edd274a2c9e69207_elec_23,CN1C(=O)[C@H](NC(=O)c2ccc(Cl)cc2)N=C(c2ccccc2)C2(C)[CH-]C=CC=C12,[H]C1=C([H])[C-]([H])C2(C([H])([H])[H])C(c3c([H])c([H])c([H])c([H])c3[H])=N[C@@]([H])(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C(=O)N(C([H])([H])[H])C2=C1[H],-1,True,True
653354625e1c5acdf9c2513ae29378da_elec_1,CC([O-])(Nc1ccc(C2CCCCC2)cc1)c1ccc(OC(F)(F)F)cc1,[H]c1c([H])c(C([O-])(N([H])c2c([H])c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c([H])c1OC(F)(F)F,-1,True,True
6e57a125489e170317fb55bf570b6d5c_elec_2,COC1(C)[CH-]C=C(C(=O)N2CCOCC2)C=C1OC1CCCC1,[H]C1=C(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(OC([H])([H])[H])(C([H])([H])[H])[C-]([H])C([H])=C1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],-1,True,True
3391ad32135a70092d2b3e9ec4a1cd8e_elec_8,CN(C)c1ccc(NC(C)([O-])Nc2ccnc3c(F)ccc(F)c23)cc1,[H]c1nc2c(F)c([H])c([H])c(F)c2c(N([H])C([O-])(N([H])c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c1[H],-1,True,True
